Orthologous Groups Frequency Analysis
==================================================

Files processed: 27,866
Files with orthologous_groups: 18,159
Total orthologous_groups instances: 88,315
Unique orthologous_groups types: 57,191

Complete frequency list (sorted by frequency):
Rank	Term	Frequency	Percentage
45784	3NW5X@4751|Fungi	1	0.001%
45785	1GSD3@112252|Fungi incertae sedis	1	0.001%
45786	3P6M5@4751|Fungi	1	0.001%
45787	1GUGB@112252|Fungi incertae sedis	1	0.001%
45788	COG5258@1|root	1	0.001%
45789	KOG1143@2759|Eukaryota	1	0.001%
45790	3ARE2@33154|Opisthokonta	1	0.001%
45791	3NV7D@4751|Fungi	1	0.001%
45792	1GSRV@112252|Fungi incertae sedis	1	0.001%
45793	2AX3P@1|root	1	0.001%
45794	2S000@2759|Eukaryota	1	0.001%
45795	3A2PX@33154|Opisthokonta	1	0.001%
45796	3P38U@4751|Fungi	1	0.001%
45797	1GTX6@112252|Fungi incertae sedis	1	0.001%
45798	1GV8F@112252|Fungi incertae sedis	1	0.001%
45799	KOG2394@2759|Eukaryota	1	0.001%
45800	38GEV@33154|Opisthokonta	1	0.001%
45801	3NVMB@4751|Fungi	1	0.001%
45802	1GV1V@112252|Fungi incertae sedis	1	0.001%
45803	3NVAV@4751|Fungi	1	0.001%
45804	1GS9X@112252|Fungi incertae sedis	1	0.001%
45805	29MEP@1|root	1	0.001%
45806	2RUQP@2759|Eukaryota	1	0.001%
45807	394ZX@33154|Opisthokonta	1	0.001%
45808	3Q23E@4751|Fungi	1	0.001%
45809	1GWXY@112252|Fungi incertae sedis	1	0.001%
45810	KOG2548@1|root	1	0.001%
45811	KOG2548@2759|Eukaryota	1	0.001%
45812	3990A@33154|Opisthokonta	1	0.001%
45813	3P2QM@4751|Fungi	1	0.001%
45814	1GU5H@112252|Fungi incertae sedis	1	0.001%
45815	2C4U7@1|root	1	0.001%
45816	2RP4H@2759|Eukaryota	1	0.001%
45817	3AD7P@33154|Opisthokonta	1	0.001%
45818	3P9AG@4751|Fungi	1	0.001%
45819	1GWW8@112252|Fungi incertae sedis	1	0.001%
45820	1S3TR@1236|Gammaproteobacteria	1	0.001%
45821	46866@72275|Alteromonadaceae	1	0.001%
45822	3NWTW@4751|Fungi	1	0.001%
45823	1GSR3@112252|Fungi incertae sedis	1	0.001%
45824	1GTZJ@112252|Fungi incertae sedis	1	0.001%
45825	KOG4463@1|root	1	0.001%
45826	KOG4463@2759|Eukaryota	1	0.001%
45827	3965S@33154|Opisthokonta	1	0.001%
45828	3PIB2@4751|Fungi	1	0.001%
45829	1GXI8@112252|Fungi incertae sedis	1	0.001%
45830	38FQS@33154|Opisthokonta	1	0.001%
45831	3NV7M@4751|Fungi	1	0.001%
45832	1GXTK@112252|Fungi incertae sedis	1	0.001%
45833	2DZYX@1|root	1	0.001%
45834	2S7F5@2759|Eukaryota	1	0.001%
45835	3A9VR@33154|Opisthokonta	1	0.001%
45836	3P85N@4751|Fungi	1	0.001%
45837	1GX9Q@112252|Fungi incertae sedis	1	0.001%
45838	COG3772@1|root	1	0.001%
45839	2S6UW@2759|Eukaryota	1	0.001%
45840	3A2UF@33154|Opisthokonta	1	0.001%
45841	3P2E0@4751|Fungi	1	0.001%
45842	3QU3D@4890|Ascomycota	1	0.001%
45843	218H2@147550|Sordariomycetes	1	0.001%
45844	3TKGH@5125|Hypocreales	1	0.001%
45845	1FW2M@110618|Nectriaceae	1	0.001%
45846	38DP1@33154|Opisthokonta	1	0.001%
45847	3NW7T@4751|Fungi	1	0.001%
45848	1GWIU@112252|Fungi incertae sedis	1	0.001%
45849	394VH@33154|Opisthokonta	1	0.001%
45850	3P0IY@4751|Fungi	1	0.001%
45851	1GTZS@112252|Fungi incertae sedis	1	0.001%
45852	2D2FT@1|root	1	0.001%
45853	2SMQV@2759|Eukaryota	1	0.001%
45854	3AJDN@33154|Opisthokonta	1	0.001%
45855	3PC3I@4751|Fungi	1	0.001%
45856	3V4GH@5204|Basidiomycota	1	0.001%
45857	229KU@155619|Agaricomycetes	1	0.001%
45858	3H88E@355688|Agaricomycetes incertae sedis	1	0.001%
45859	395F9@33154|Opisthokonta	1	0.001%
45860	3Q2IV@4751|Fungi	1	0.001%
45861	1GXQ2@112252|Fungi incertae sedis	1	0.001%
45862	2BW8A@1|root	1	0.001%
45863	2S42V@2759|Eukaryota	1	0.001%
45864	3A6EX@33154|Opisthokonta	1	0.001%
45865	3P5P1@4751|Fungi	1	0.001%
45866	1GSKV@112252|Fungi incertae sedis	1	0.001%
45867	KOG2557@1|root	1	0.001%
45868	KOG2557@2759|Eukaryota	1	0.001%
45869	38FJW@33154|Opisthokonta	1	0.001%
45870	3P4X2@4751|Fungi	1	0.001%
45871	1GUCB@112252|Fungi incertae sedis	1	0.001%
45872	1RD7K@1224|Proteobacteria	1	0.001%
45873	2F8PD@1|root	1	0.001%
45874	2T9TY@2759|Eukaryota	1	0.001%
45875	394JP@33154|Opisthokonta	1	0.001%
45876	3Q1P4@4751|Fungi	1	0.001%
45877	1GVCV@112252|Fungi incertae sedis	1	0.001%
45878	28T5J@1|root	1	0.001%
45879	2QZVV@2759|Eukaryota	1	0.001%
45880	38E2B@33154|Opisthokonta	1	0.001%
45881	3NYP9@4751|Fungi	1	0.001%
45882	1GTY9@112252|Fungi incertae sedis	1	0.001%
45883	28N3I@1|root	1	0.001%
45884	2QUNM@2759|Eukaryota	1	0.001%
45885	39TWN@33154|Opisthokonta	1	0.001%
45886	3NWUR@4751|Fungi	1	0.001%
45887	1GTDC@112252|Fungi incertae sedis	1	0.001%
45888	47P9G@768503|Cytophagia	1	0.001%
45889	2E2GY@1|root	1	0.001%
45890	2S9QN@2759|Eukaryota	1	0.001%
45891	3AAKD@33154|Opisthokonta	1	0.001%
45892	3P735@4751|Fungi	1	0.001%
45893	1GV6S@112252|Fungi incertae sedis	1	0.001%
45894	3NWE2@4751|Fungi	1	0.001%
45895	1GVQ2@112252|Fungi incertae sedis	1	0.001%
45896	3P15T@4751|Fungi	1	0.001%
45897	1GS5Y@112252|Fungi incertae sedis	1	0.001%
45898	38C87@33154|Opisthokonta	1	0.001%
45899	3NU40@4751|Fungi	1	0.001%
45900	1GRZH@112252|Fungi incertae sedis	1	0.001%
45901	COG0083@1|root	1	0.001%
45902	KOG1537@2759|Eukaryota	1	0.001%
45903	39J8X@33154|Opisthokonta	1	0.001%
45904	3NVIX@4751|Fungi	1	0.001%
45905	1GSU4@112252|Fungi incertae sedis	1	0.001%
45906	2C2CU@1|root	1	0.001%
45907	2QQMN@2759|Eukaryota	1	0.001%
45908	3AWR0@33154|Opisthokonta	1	0.001%
45909	3Q1HC@4751|Fungi	1	0.001%
45910	1GUUA@112252|Fungi incertae sedis	1	0.001%
45911	3A8IB@33154|Opisthokonta	1	0.001%
45912	3P7BV@4751|Fungi	1	0.001%
45913	1GUII@112252|Fungi incertae sedis	1	0.001%
45914	29A2Q@1|root	1	0.001%
45915	2RH56@2759|Eukaryota	1	0.001%
45916	3ADS8@33154|Opisthokonta	1	0.001%
45917	3PGQ7@4751|Fungi	1	0.001%
45918	1GY5X@112252|Fungi incertae sedis	1	0.001%
45919	3A99H@33154|Opisthokonta	1	0.001%
45920	3P72K@4751|Fungi	1	0.001%
45921	1GUYH@112252|Fungi incertae sedis	1	0.001%
45922	2CMUP@1|root	1	0.001%
45923	2QS1N@2759|Eukaryota	1	0.001%
45924	39R07@33154|Opisthokonta	1	0.001%
45925	3NTZI@4751|Fungi	1	0.001%
45926	1GW30@112252|Fungi incertae sedis	1	0.001%
45927	1RD8A@1224|Proteobacteria	1	0.001%
45928	2U1B8@28211|Alphaproteobacteria	1	0.001%
45929	3ZUY0@60136|Sulfitobacter	1	0.001%
45930	38D33@33154|Opisthokonta	1	0.001%
45931	3Q3TW@4751|Fungi	1	0.001%
45932	1GWSU@112252|Fungi incertae sedis	1	0.001%
45933	3NWEB@4751|Fungi	1	0.001%
45934	1GUW5@112252|Fungi incertae sedis	1	0.001%
45935	28JV3@1|root	1	0.001%
45936	2QS95@2759|Eukaryota	1	0.001%
45937	38CQS@33154|Opisthokonta	1	0.001%
45938	3NVUH@4751|Fungi	1	0.001%
45939	1GVF5@112252|Fungi incertae sedis	1	0.001%
45940	COG1161@2|Bacteria	1	0.001%
45941	1TPM2@1239|Firmicutes	1	0.001%
45942	4HAAF@91061|Bacilli	1	0.001%
45943	1ZBES@1386|Bacillus	1	0.001%
45944	1MVQZ@1224|Proteobacteria	1	0.001%
45945	1RPFW@1236|Gammaproteobacteria	1	0.001%
45946	1XJZP@135619|Oceanospirillales	1	0.001%
45947	28MAT@1|root	1	0.001%
45948	2QTU6@2759|Eukaryota	1	0.001%
45949	3A410@33154|Opisthokonta	1	0.001%
45950	3P48S@4751|Fungi	1	0.001%
45951	3QV20@4890|Ascomycota	1	0.001%
45952	KOG2226@1|root	1	0.001%
45953	KOG2226@2759|Eukaryota	1	0.001%
45954	38DJJ@33154|Opisthokonta	1	0.001%
45955	3NXVD@4751|Fungi	1	0.001%
45956	1GTFC@112252|Fungi incertae sedis	1	0.001%
45957	3NYN1@4751|Fungi	1	0.001%
45958	1GRWQ@112252|Fungi incertae sedis	1	0.001%
45959	3NZTE@4751|Fungi	1	0.001%
45960	1GSNW@112252|Fungi incertae sedis	1	0.001%
45961	1GUX1@112252|Fungi incertae sedis	1	0.001%
45962	2CZ7S@1|root	1	0.001%
45963	2S8Y2@2759|Eukaryota	1	0.001%
45964	3APF4@33154|Opisthokonta	1	0.001%
45965	3PEUS@4751|Fungi	1	0.001%
45966	1GWZQ@112252|Fungi incertae sedis	1	0.001%
45967	2CYZ2@1|root	1	0.001%
45968	2S7CA@2759|Eukaryota	1	0.001%
45969	39Z0I@33154|Opisthokonta	1	0.001%
45970	3P6XA@4751|Fungi	1	0.001%
45971	3V1RD@5204|Basidiomycota	1	0.001%
45972	22AJ4@155619|Agaricomycetes	1	0.001%
45973	28I4K@1|root	1	0.001%
45974	2QQEZ@2759|Eukaryota	1	0.001%
45975	39RZB@33154|Opisthokonta	1	0.001%
45976	3NXU1@4751|Fungi	1	0.001%
45977	1GUFR@112252|Fungi incertae sedis	1	0.001%
45978	39RGU@33154|Opisthokonta	1	0.001%
45979	3NVEC@4751|Fungi	1	0.001%
45980	1GVBY@112252|Fungi incertae sedis	1	0.001%
45981	KOG4031@1|root	1	0.001%
45982	KOG4031@2759|Eukaryota	1	0.001%
45983	39YGE@33154|Opisthokonta	1	0.001%
45984	3P0SF@4751|Fungi	1	0.001%
45985	1GUI6@112252|Fungi incertae sedis	1	0.001%
45986	2BVHE@1|root	1	0.001%
45987	2S29A@2759|Eukaryota	1	0.001%
45988	3A3ZF@33154|Opisthokonta	1	0.001%
45989	3P51U@4751|Fungi	1	0.001%
45990	1GTX9@112252|Fungi incertae sedis	1	0.001%
45991	38CAK@33154|Opisthokonta	1	0.001%
45992	3P3C9@4751|Fungi	1	0.001%
45993	1GTMC@112252|Fungi incertae sedis	1	0.001%
45994	2CGBI@1|root	1	0.001%
45995	2TIGZ@2759|Eukaryota	1	0.001%
45996	3AXAY@33154|Opisthokonta	1	0.001%
45997	3Q27V@4751|Fungi	1	0.001%
45998	1GX5N@112252|Fungi incertae sedis	1	0.001%
45999	38CST@33154|Opisthokonta	1	0.001%
46000	3NU9U@4751|Fungi	1	0.001%
46001	1GSRA@112252|Fungi incertae sedis	1	0.001%
46002	3NUC2@4751|Fungi	1	0.001%
46003	1GWQW@112252|Fungi incertae sedis	1	0.001%
46004	39TUW@33154|Opisthokonta	1	0.001%
46005	3NX4Y@4751|Fungi	1	0.001%
46006	1GT7H@112252|Fungi incertae sedis	1	0.001%
46007	3QQUQ@4890|Ascomycota	1	0.001%
46008	3RSS2@4891|Saccharomycetes	1	0.001%
46009	3RYAG@4893|Saccharomycetaceae	1	0.001%
46010	1GWVJ@112252|Fungi incertae sedis	1	0.001%
46011	3NYNA@4751|Fungi	1	0.001%
46012	1GVBB@112252|Fungi incertae sedis	1	0.001%
46013	COG0105@2|Bacteria	1	0.001%
46014	1R9ZA@1224|Proteobacteria	1	0.001%
46015	2U5CS@28211|Alphaproteobacteria	1	0.001%
46016	47FEK@766|Rickettsiales	1	0.001%
46017	38ET0@33154|Opisthokonta	1	0.001%
46018	3NWVR@4751|Fungi	1	0.001%
46019	1GTTY@112252|Fungi incertae sedis	1	0.001%
46020	38BUT@33154|Opisthokonta	1	0.001%
46021	3NV7H@4751|Fungi	1	0.001%
46022	1GSX0@112252|Fungi incertae sedis	1	0.001%
46023	KOG0423@2759|Eukaryota	1	0.001%
46024	38F8H@33154|Opisthokonta	1	0.001%
46025	3P325@4751|Fungi	1	0.001%
46026	1GTUA@112252|Fungi incertae sedis	1	0.001%
46027	3959T@33154|Opisthokonta	1	0.001%
46028	3Q2DK@4751|Fungi	1	0.001%
46029	1GXFY@112252|Fungi incertae sedis	1	0.001%
46030	KOG1132@2759|Eukaryota	1	0.001%
46031	38BE8@33154|Opisthokonta	1	0.001%
46032	3P0ZS@4751|Fungi	1	0.001%
46033	1GT6J@112252|Fungi incertae sedis	1	0.001%
46034	38FTX@33154|Opisthokonta	1	0.001%
46035	3Q45S@4751|Fungi	1	0.001%
46036	1GU1X@112252|Fungi incertae sedis	1	0.001%
46037	2C2BY@1|root	1	0.001%
46038	2SPNJ@2759|Eukaryota	1	0.001%
46039	3940Y@33154|Opisthokonta	1	0.001%
46040	3PDSD@4751|Fungi	1	0.001%
46041	1GUGA@112252|Fungi incertae sedis	1	0.001%
46042	2CMGW@1|root	1	0.001%
46043	2QQB7@2759|Eukaryota	1	0.001%
46044	39TQ2@33154|Opisthokonta	1	0.001%
46045	3NZ5T@4751|Fungi	1	0.001%
46046	1GUQE@112252|Fungi incertae sedis	1	0.001%
46047	1GS11@112252|Fungi incertae sedis	1	0.001%
46048	39PTI@33154|Opisthokonta	1	0.001%
46049	3Q62I@4751|Fungi	1	0.001%
46050	1GS0T@112252|Fungi incertae sedis	1	0.001%
46051	2CN6X@1|root	1	0.001%
46052	2QU9H@2759|Eukaryota	1	0.001%
46053	39TER@33154|Opisthokonta	1	0.001%
46054	3NZBZ@4751|Fungi	1	0.001%
46055	394MZ@33154|Opisthokonta	1	0.001%
46056	3Q1R6@4751|Fungi	1	0.001%
46057	1GVNI@112252|Fungi incertae sedis	1	0.001%
46058	39ZD1@33154|Opisthokonta	1	0.001%
46059	3P1GI@4751|Fungi	1	0.001%
46060	1GWX4@112252|Fungi incertae sedis	1	0.001%
46061	2D8I0@1|root	1	0.001%
46062	2TABW@2759|Eukaryota	1	0.001%
46063	3959C@33154|Opisthokonta	1	0.001%
46064	3Q2DA@4751|Fungi	1	0.001%
46065	1GXFA@112252|Fungi incertae sedis	1	0.001%
46066	38GIQ@33154|Opisthokonta	1	0.001%
46067	3P536@4751|Fungi	1	0.001%
46068	1GX4Y@112252|Fungi incertae sedis	1	0.001%
46069	39S30@33154|Opisthokonta	1	0.001%
46070	3P3DT@4751|Fungi	1	0.001%
46071	1GW65@112252|Fungi incertae sedis	1	0.001%
46072	38C80@33154|Opisthokonta	1	0.001%
46073	3NW3T@4751|Fungi	1	0.001%
46074	1GT7Q@112252|Fungi incertae sedis	1	0.001%
46075	2D8CM@1|root	1	0.001%
46076	2T9Q9@2759|Eukaryota	1	0.001%
46077	394FB@33154|Opisthokonta	1	0.001%
46078	3Q1JV@4751|Fungi	1	0.001%
46079	1GV0D@112252|Fungi incertae sedis	1	0.001%
46080	2CZXQ@1|root	1	0.001%
46081	2SC1Z@2759|Eukaryota	1	0.001%
46082	3ABDC@33154|Opisthokonta	1	0.001%
46083	3P8YF@4751|Fungi	1	0.001%
46084	1GUR4@112252|Fungi incertae sedis	1	0.001%
46085	3P3CG@4751|Fungi	1	0.001%
46086	1GWRX@112252|Fungi incertae sedis	1	0.001%
46087	3NY9F@4751|Fungi	1	0.001%
46088	1GUTF@112252|Fungi incertae sedis	1	0.001%
46089	38ZB3@33154|Opisthokonta	1	0.001%
46090	3NUQZ@4751|Fungi	1	0.001%
46091	3QR6V@4890|Ascomycota	1	0.001%
46092	217XQ@147550|Sordariomycetes	1	0.001%
46093	1F0BC@1028384|Glomerellales	1	0.001%
46094	COG2103@1|root	1	0.001%
46095	2QS2J@2759|Eukaryota	1	0.001%
46096	38ECQ@33154|Opisthokonta	1	0.001%
46097	3P0S8@4751|Fungi	1	0.001%
46098	3QRWY@4890|Ascomycota	1	0.001%
46099	20EJG@147545|Eurotiomycetes	1	0.001%
46100	3MUZQ@451870|Chaetothyriomycetidae	1	0.001%
46101	1GSDX@112252|Fungi incertae sedis	1	0.001%
46102	393DW@33154|Opisthokonta	1	0.001%
46103	3Q18E@4751|Fungi	1	0.001%
46104	1GWTI@112252|Fungi incertae sedis	1	0.001%
46105	38GC0@33154|Opisthokonta	1	0.001%
46106	3P59Z@4751|Fungi	1	0.001%
46107	1GU8Y@112252|Fungi incertae sedis	1	0.001%
46108	38GTC@33154|Opisthokonta	1	0.001%
46109	3NZFP@4751|Fungi	1	0.001%
46110	3QS8R@4890|Ascomycota	1	0.001%
46111	2122G@147550|Sordariomycetes	1	0.001%
46112	3THY0@5125|Hypocreales	1	0.001%
46113	3TYAF@5129|Hypocreaceae	1	0.001%
46114	28U4S@1|root	1	0.001%
46115	2R0VE@2759|Eukaryota	1	0.001%
46116	38MUW@33154|Opisthokonta	1	0.001%
46117	3Q06V@4751|Fungi	1	0.001%
46118	1GX42@112252|Fungi incertae sedis	1	0.001%
46119	KOG2447@1|root	1	0.001%
46120	KOG2447@2759|Eukaryota	1	0.001%
46121	38C03@33154|Opisthokonta	1	0.001%
46122	3Q2X0@4751|Fungi	1	0.001%
46123	1GY53@112252|Fungi incertae sedis	1	0.001%
46124	28KK3@1|root	1	0.001%
46125	2QT1I@2759|Eukaryota	1	0.001%
46126	39RTW@33154|Opisthokonta	1	0.001%
46127	3NZZ1@4751|Fungi	1	0.001%
46128	1GSX9@112252|Fungi incertae sedis	1	0.001%
46129	KOG1045@1|root	1	0.001%
46130	KOG1045@2759|Eukaryota	1	0.001%
46131	39SB6@33154|Opisthokonta	1	0.001%
46132	3P49D@4751|Fungi	1	0.001%
46133	1GX1T@112252|Fungi incertae sedis	1	0.001%
46134	1GTYB@112252|Fungi incertae sedis	1	0.001%
46135	2DB0C@1|root	1	0.001%
46136	2S5GZ@2759|Eukaryota	1	0.001%
46137	3910R@33154|Opisthokonta	1	0.001%
46138	3Q12A@4751|Fungi	1	0.001%
46139	1GUNY@112252|Fungi incertae sedis	1	0.001%
46140	2S1B4@2759|Eukaryota	1	0.001%
46141	38GG4@33154|Opisthokonta	1	0.001%
46142	3NX0P@4751|Fungi	1	0.001%
46143	1GVT7@112252|Fungi incertae sedis	1	0.001%
46144	3A8AG@33154|Opisthokonta	1	0.001%
46145	3Q10Q@4751|Fungi	1	0.001%
46146	1GXJQ@112252|Fungi incertae sedis	1	0.001%
46147	38E64@33154|Opisthokonta	1	0.001%
46148	3NX1R@4751|Fungi	1	0.001%
46149	1GTWN@112252|Fungi incertae sedis	1	0.001%
46150	KOG2773@1|root	1	0.001%
46151	KOG2773@2759|Eukaryota	1	0.001%
46152	38EI9@33154|Opisthokonta	1	0.001%
46153	3NVS0@4751|Fungi	1	0.001%
46154	1GTA6@112252|Fungi incertae sedis	1	0.001%
46155	38WIF@33154|Opisthokonta	1	0.001%
46156	3Q1V0@4751|Fungi	1	0.001%
46157	1GW5V@112252|Fungi incertae sedis	1	0.001%
46158	2CZ7K@1|root	1	0.001%
46159	2S8XD@2759|Eukaryota	1	0.001%
46160	3AA25@33154|Opisthokonta	1	0.001%
46161	3P7XQ@4751|Fungi	1	0.001%
46162	1GUJB@112252|Fungi incertae sedis	1	0.001%
46163	2TA2R@2759|Eukaryota	1	0.001%
46164	394XF@33154|Opisthokonta	1	0.001%
46165	3Q20C@4751|Fungi	1	0.001%
46166	1GWRF@112252|Fungi incertae sedis	1	0.001%
46167	39J8N@33154|Opisthokonta	1	0.001%
46168	3NYMA@4751|Fungi	1	0.001%
46169	1GVFZ@112252|Fungi incertae sedis	1	0.001%
46170	3NYUP@4751|Fungi	1	0.001%
46171	1GXX4@112252|Fungi incertae sedis	1	0.001%
46172	2E00B@1|root	1	0.001%
46173	2S7GE@2759|Eukaryota	1	0.001%
46174	3AXBY@33154|Opisthokonta	1	0.001%
46175	3Q29Q@4751|Fungi	1	0.001%
46176	1GX8Z@112252|Fungi incertae sedis	1	0.001%
46177	3A3IM@33154|Opisthokonta	1	0.001%
46178	3P3UX@4751|Fungi	1	0.001%
46179	1GWV3@112252|Fungi incertae sedis	1	0.001%
46180	2A1C7@1|root	1	0.001%
46181	2S8G1@2759|Eukaryota	1	0.001%
46182	3A9TW@33154|Opisthokonta	1	0.001%
46183	3P7CH@4751|Fungi	1	0.001%
46184	1GTM8@112252|Fungi incertae sedis	1	0.001%
46185	3NXNI@4751|Fungi	1	0.001%
46186	1GS9Q@112252|Fungi incertae sedis	1	0.001%
46187	391PG@33154|Opisthokonta	1	0.001%
46188	3NW7J@4751|Fungi	1	0.001%
46189	1GU1M@112252|Fungi incertae sedis	1	0.001%
46190	3A472@33154|Opisthokonta	1	0.001%
46191	3PGWG@4751|Fungi	1	0.001%
46192	1GVXY@112252|Fungi incertae sedis	1	0.001%
46193	38XHK@33154|Opisthokonta	1	0.001%
46194	3NVXP@4751|Fungi	1	0.001%
46195	1GTVN@112252|Fungi incertae sedis	1	0.001%
46196	KOG3098@1|root	1	0.001%
46197	KOG3098@2759|Eukaryota	1	0.001%
46198	37R04@33090|Viridiplantae	1	0.001%
46199	3G9J6@35493|Streptophyta	1	0.001%
46200	44H7A@71274|asterids	1	0.001%
46201	38D65@33154|Opisthokonta	1	0.001%
46202	3NVM3@4751|Fungi	1	0.001%
46203	1GS7F@112252|Fungi incertae sedis	1	0.001%
46204	3NXFU@4751|Fungi	1	0.001%
46205	1GV0R@112252|Fungi incertae sedis	1	0.001%
46206	2C8KS@1|root	1	0.001%
46207	2SCC4@2759|Eukaryota	1	0.001%
46208	3ABVY@33154|Opisthokonta	1	0.001%
46209	3P8JM@4751|Fungi	1	0.001%
46210	1GRWV@112252|Fungi incertae sedis	1	0.001%
46211	KOG4173@1|root	1	0.001%
46212	KOG4173@2759|Eukaryota	1	0.001%
46213	3A8XN@33154|Opisthokonta	1	0.001%
46214	3P230@4751|Fungi	1	0.001%
46215	1GXKJ@112252|Fungi incertae sedis	1	0.001%
46216	1GWEZ@112252|Fungi incertae sedis	1	0.001%
46217	2CCGV@1|root	1	0.001%
46218	2SW4U@2759|Eukaryota	1	0.001%
46219	3ATDH@33154|Opisthokonta	1	0.001%
46220	3PIBB@4751|Fungi	1	0.001%
46221	1GX9N@112252|Fungi incertae sedis	1	0.001%
46222	1GS7J@112252|Fungi incertae sedis	1	0.001%
46223	3NVTW@4751|Fungi	1	0.001%
46224	1GTFW@112252|Fungi incertae sedis	1	0.001%
46225	3NU9Z@4751|Fungi	1	0.001%
46226	1GV56@112252|Fungi incertae sedis	1	0.001%
46227	4NQSN@976|Bacteroidetes	1	0.001%
46228	1ICVF@117743|Flavobacteriia	1	0.001%
46229	2NV8B@237|Flavobacterium	1	0.001%
46230	3NY1E@4751|Fungi	1	0.001%
46231	1GTPS@112252|Fungi incertae sedis	1	0.001%
46232	38GBR@33154|Opisthokonta	1	0.001%
46233	3NW20@4751|Fungi	1	0.001%
46234	1GT30@112252|Fungi incertae sedis	1	0.001%
46235	3NXVY@4751|Fungi	1	0.001%
46236	3QMZX@4890|Ascomycota	1	0.001%
46237	211B8@147550|Sordariomycetes	1	0.001%
46238	1EYK6@1028384|Glomerellales	1	0.001%
46239	20ITK@147545|Eurotiomycetes	1	0.001%
46240	3B496@33183|Onygenales	1	0.001%
46241	39PGC@33154|Opisthokonta	1	0.001%
46242	3NVJH@4751|Fungi	1	0.001%
46243	1GUWQ@112252|Fungi incertae sedis	1	0.001%
46244	29A52@1|root	1	0.001%
46245	2RH7I@2759|Eukaryota	1	0.001%
46246	39THY@33154|Opisthokonta	1	0.001%
46247	3P5GC@4751|Fungi	1	0.001%
46248	1GU6J@112252|Fungi incertae sedis	1	0.001%
46249	38FPZ@33154|Opisthokonta	1	0.001%
46250	3NWS7@4751|Fungi	1	0.001%
46251	3A95P@33154|Opisthokonta	1	0.001%
46252	3P7D0@4751|Fungi	1	0.001%
46253	1GUSK@112252|Fungi incertae sedis	1	0.001%
46254	KOG3769@2759|Eukaryota	1	0.001%
46255	38FEN@33154|Opisthokonta	1	0.001%
46256	3NW2P@4751|Fungi	1	0.001%
46257	1GTM1@112252|Fungi incertae sedis	1	0.001%
46258	3QMM5@4890|Ascomycota	1	0.001%
46259	213WD@147550|Sordariomycetes	1	0.001%
46260	3TFT4@5125|Hypocreales	1	0.001%
46261	2BR4D@1|root	1	0.001%
46262	2S1VT@2759|Eukaryota	1	0.001%
46263	38GP8@33154|Opisthokonta	1	0.001%
46264	3NU76@4751|Fungi	1	0.001%
46265	2BVRP@1|root	1	0.001%
46266	2T9IJ@2759|Eukaryota	1	0.001%
46267	394CA@33154|Opisthokonta	1	0.001%
46268	3Q1IH@4751|Fungi	1	0.001%
46269	1GUX7@112252|Fungi incertae sedis	1	0.001%
46270	3NVYF@4751|Fungi	1	0.001%
46271	1GV9D@112252|Fungi incertae sedis	1	0.001%
46272	2CXZQ@1|root	1	0.001%
46273	2S0YW@2759|Eukaryota	1	0.001%
46274	39JFU@33154|Opisthokonta	1	0.001%
46275	3Q3SY@4751|Fungi	1	0.001%
46276	3NUCX@4751|Fungi	1	0.001%
46277	1GUN7@112252|Fungi incertae sedis	1	0.001%
46278	3VAPD@5204|Basidiomycota	1	0.001%
46279	3N1GC@452284|Ustilaginomycotina	1	0.001%
46280	2C6NW@1|root	1	0.001%
46281	2S30I@2759|Eukaryota	1	0.001%
46282	39TAV@33154|Opisthokonta	1	0.001%
46283	3NUXR@4751|Fungi	1	0.001%
46284	1GVNT@112252|Fungi incertae sedis	1	0.001%
46285	KOG2710@1|root	1	0.001%
46286	KOG2710@2759|Eukaryota	1	0.001%
46287	39SH7@33154|Opisthokonta	1	0.001%
46288	3NVD5@4751|Fungi	1	0.001%
46289	1GWWB@112252|Fungi incertae sedis	1	0.001%
46290	3QPG3@4890|Ascomycota	1	0.001%
46291	1GWFY@112252|Fungi incertae sedis	1	0.001%
46292	COG5580@1|root	1	0.001%
46293	KOG2936@2759|Eukaryota	1	0.001%
46294	39P2Y@33154|Opisthokonta	1	0.001%
46295	3NVRU@4751|Fungi	1	0.001%
46296	1GST1@112252|Fungi incertae sedis	1	0.001%
46297	3AK2P@33154|Opisthokonta	1	0.001%
46298	3Q16E@4751|Fungi	1	0.001%
46299	1GY82@112252|Fungi incertae sedis	1	0.001%
46300	38FYR@33154|Opisthokonta	1	0.001%
46301	3NWN3@4751|Fungi	1	0.001%
46302	3UZHW@5204|Basidiomycota	1	0.001%
46303	2YDIH@29000|Pucciniomycotina	1	0.001%
46304	2QTJZ@2759|Eukaryota	1	0.001%
46305	39RS2@33154|Opisthokonta	1	0.001%
46306	3NX0M@4751|Fungi	1	0.001%
46307	1GW8C@112252|Fungi incertae sedis	1	0.001%
46308	2QQ8V@2759|Eukaryota	1	0.001%
46309	38DJ1@33154|Opisthokonta	1	0.001%
46310	3NXW7@4751|Fungi	1	0.001%
46311	1GTAA@112252|Fungi incertae sedis	1	0.001%
46312	38CQE@33154|Opisthokonta	1	0.001%
46313	3NVTP@4751|Fungi	1	0.001%
46314	3QMYG@4890|Ascomycota	1	0.001%
46315	1ZX77@147541|Dothideomycetes	1	0.001%
46316	1GVGY@112252|Fungi incertae sedis	1	0.001%
46317	2CBJT@1|root	1	0.001%
46318	2TAFE@2759|Eukaryota	1	0.001%
